match,ensemble_id,organism,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
2,33,worm,1000.0,219,0.9791666666666666,1.0234375,0.3236111111111111
2,33,worm,3000.0,42,1.0,0.3802083333333333,0.16625
2,33,worm,3000.0,137,1.0,0.3932291666666667,0.1663888888888889
2,33,worm,3000.0,219,1.0,0.4453125,0.1711111111111111
2,34,worm,1000.0,219,1.0,0.5625,0.23569444444444446
2,34,worm,3000.0,42,1.0,0.12239583333333333,0.1297222222222222
2,34,worm,3000.0,137,1.0,0.109375,0.12763888888888889
2,34,worm,3000.0,219,1.0,0.13802083333333334,0.12944444444444445
2,35,worm,10.0,42,0.0,21.880208333333332,6.776527777777778
2,35,worm,10.0,137,0.0,20.6953125,6.532916666666667
2,35,worm,10.0,219,0.0,21.973958333333332,6.860138888888889
2,35,worm,30.0,42,0.0,18.143229166666668,5.582638888888889
2,35,worm,100.0,219,0.0,11.239583333333334,3.350416666666667
2,35,worm,200.0,42,0.020833333333333332,6.2421875,1.7740277777777778
2,35,worm,200.0,137,0.08333333333333333,5.859375,1.6694444444444445
2,35,worm,200.0,219,0.0625,6.411458333333333,1.8272222222222223
2,34,worm,100.0,219,0.0,9.955729166666666,2.9266666666666667
2,34,worm,200.0,42,0.14583333333333334,5.2890625,1.4602777777777778
2,34,worm,200.0,137,0.20833333333333334,4.861979166666667,1.3731944444444444
2,34,worm,200.0,219,0.10416666666666667,5.380208333333333,1.5109722222222222
2,35,worm,350.0,42,0.4375,3.3385416666666665,0.9143055555555556
2,35,worm,350.0,137,0.5416666666666666,2.828125,0.8269444444444445
2,35,worm,350.0,219,0.3958333333333333,3.6614583333333335,1.0059722222222223
2,35,worm,500.0,42,0.8125,1.9401041666666667,0.5502777777777778
2,34,worm,500.0,137,0.9583333333333334,1.3020833333333333,0.4186111111111111
2,34,worm,500.0,219,0.8125,1.4947916666666667,0.4609722222222222
2,34,worm,1000.0,42,1.0,0.5052083333333334,0.22805555555555557
2,34,worm,1000.0,137,1.0,0.5520833333333334,0.22166666666666668
2,34,worm,350.0,42,0.6666666666666666,2.390625,0.6716666666666666
2,34,worm,350.0,137,0.7083333333333334,2.1536458333333335,0.6411111111111111
2,34,worm,350.0,219,0.7083333333333334,2.5130208333333335,0.7156944444444444
2,34,worm,500.0,42,0.9583333333333334,1.3958333333333333,0.4348611111111111
2,35,worm,30.0,137,0.0,17.239583333333332,5.3573611111111115
2,35,worm,30.0,219,0.0,18.549479166666668,5.749722222222222
2,35,worm,100.0,42,0.0,11.153645833333334,3.286388888888889
2,35,worm,100.0,137,0.0,10.200520833333334,3.06875
2,36,worm,100.0,219,0.0,9.161458333333334,2.689861111111111
2,36,worm,200.0,42,0.125,4.971354166666667,1.3811111111111112
2,36,worm,200.0,137,0.1875,4.783854166666667,1.3420833333333333
2,36,worm,200.0,219,0.1875,5.247395833333333,1.4677777777777778
2,36,worm,350.0,42,0.5625,2.578125,0.7123611111111111
2,36,worm,350.0,137,0.7083333333333334,2.2916666666666665,0.6676388888888889
2,36,worm,350.0,219,0.5416666666666666,2.8515625,0.78125
2,36,worm,500.0,42,0.8958333333333334,1.5286458333333333,0.45916666666666667
2,36,worm,500.0,137,0.9375,1.4583333333333333,0.4502777777777778
2,36,worm,500.0,219,0.7916666666666666,1.703125,0.5006944444444444
2,36,worm,1000.0,42,0.9791666666666666,0.6276041666666666,0.24986111111111112
2,36,worm,1000.0,137,1.0,0.6796875,0.24861111111111112
2,35,worm,500.0,137,0.8958333333333334,1.78125,0.5327777777777778
2,35,worm,500.0,219,0.7083333333333334,1.9375,0.5725
2,35,worm,1000.0,42,0.9791666666666666,0.6588541666666666,0.26375
2,35,worm,1000.0,137,0.9791666666666666,0.7552083333333334,0.2658333333333333
2,37,worm,10.0,42,0.0,20.703125,6.399305555555555
2,37,worm,10.0,137,0.0,20.408854166666668,6.375555555555556
2,37,worm,10.0,219,0.0,21.419270833333332,6.647222222222222
2,37,worm,30.0,42,0.0,16.638020833333332,5.033333333333333
2,35,worm,1000.0,219,1.0,0.8515625,0.28708333333333336
2,35,worm,3000.0,42,1.0,0.2526041666666667,0.1448611111111111
2,35,worm,3000.0,137,1.0,0.20572916666666666,0.14027777777777778
2,35,worm,3000.0,219,1.0,0.21614583333333334,0.1423611111111111
2,36,worm,10.0,42,0.0,21.096354166666668,6.538194444444445
2,36,worm,10.0,137,0.0,19.6875,6.198333333333333
2,36,worm,10.0,219,0.0,21.559895833333332,6.717222222222222
2,36,worm,30.0,42,0.0,16.627604166666668,5.089027777777778
2,36,worm,30.0,137,0.0,15.65625,4.826388888888889
2,36,worm,30.0,219,0.0,17.463541666666668,5.359583333333333
2,36,worm,100.0,42,0.0,8.984375,2.620277777777778
2,36,worm,100.0,137,0.0,8.455729166666666,2.4965277777777777
2,37,worm,30.0,137,0.0,15.466145833333334,4.758055555555556
2,37,worm,30.0,219,0.0,17.151041666666668,5.233055555555556
2,37,worm,100.0,42,0.0,9.268229166666666,2.684861111111111
2,37,worm,100.0,137,0.0,8.5390625,2.5059722222222223
2,37,worm,1000.0,219,0.9166666666666666,1.2916666666666667,0.3925
2,37,worm,3000.0,42,0.9791666666666666,0.7786458333333334,0.22930555555555557
2,37,worm,3000.0,137,0.9791666666666666,0.7265625,0.22444444444444445
2,37,worm,3000.0,219,1.0,0.8072916666666666,0.24083333333333334
2,36,worm,1000.0,219,1.0,0.7786458333333334,0.27194444444444443
2,36,worm,3000.0,42,1.0,0.2760416666666667,0.14847222222222223
2,36,worm,3000.0,137,1.0,0.2552083333333333,0.14402777777777778
2,36,worm,3000.0,219,1.0,0.2838541666666667,0.1498611111111111
2,37,worm,100.0,219,0.0,9.236979166666666,2.6881944444444446
2,37,worm,200.0,42,0.10416666666666667,5.497395833333333,1.5315277777777778
2,37,worm,200.0,137,0.14583333333333334,5.098958333333333,1.447361111111111
2,37,worm,200.0,219,0.0625,5.640625,1.59
2,38,worm,10.0,42,0.0,21.25,6.603194444444444
2,38,worm,10.0,137,0.0,20.091145833333332,6.335694444444444
2,38,worm,10.0,219,0.0,21.658854166666668,6.759027777777778
2,38,worm,30.0,42,0.0,17.046875,5.240833333333334
2,38,worm,100.0,219,0.0,10.1171875,2.9805555555555556
2,38,worm,200.0,42,0.0625,5.609375,1.5894444444444444
2,38,worm,200.0,137,0.14583333333333334,5.434895833333333,1.5347222222222223
2,38,worm,200.0,219,0.10416666666666667,5.703125,1.6233333333333333
2,39,worm,10.0,42,0.0,21.096354166666668,6.5325
2,39,worm,10.0,137,0.0,19.75,6.214166666666666
2,39,worm,10.0,219,0.0,21.513020833333332,6.703055555555555
2,39,worm,30.0,42,0.0,16.6953125,5.105833333333333
2,37,worm,350.0,42,0.4166666666666667,3.4088541666666665,0.9313888888888889
2,37,worm,350.0,137,0.5208333333333334,2.9401041666666665,0.8508333333333333
2,37,worm,350.0,219,0.3958333333333333,3.6848958333333335,1.0105555555555557
2,37,worm,500.0,42,0.7083333333333334,2.3802083333333335,0.6609722222222222
2,37,worm,500.0,137,0.7291666666666666,2.234375,0.6393055555555556
2,37,worm,500.0,219,0.6458333333333334,2.3671875,0.6809722222222222
2,37,worm,1000.0,42,0.9583333333333334,1.2421875,0.3663888888888889
2,37,worm,1000.0,137,0.9583333333333334,1.2161458333333333,0.36777777777777776
2,38,worm,30.0,137,0.0,16.299479166666668,5.045
2,38,worm,30.0,219,0.0,17.8828125,5.524166666666667
2,38,worm,100.0,42,0.0,9.864583333333334,2.906388888888889
2,38,worm,100.0,137,0.0,8.908854166666666,2.6770833333333335
2,39,worm,30.0,137,0.0,15.71875,4.84
2,39,worm,30.0,219,0.0,17.575520833333332,5.391111111111111
2,39,worm,100.0,42,0.0,9.294270833333334,2.7119444444444443
2,39,worm,100.0,137,0.0,8.450520833333334,2.506527777777778
2,38,worm,500.0,137,0.9375,1.7161458333333333,0.5126388888888889
2,38,worm,500.0,219,0.75,1.9088541666666667,0.5586111111111111
2,38,worm,1000.0,42,0.9791666666666666,0.7838541666666666,0.27375
2,38,worm,1000.0,137,1.0,0.7786458333333334,0.26819444444444446
2,38,worm,1000.0,219,1.0,0.8619791666666666,0.28944444444444445
2,38,worm,3000.0,42,1.0,0.3515625,0.15861111111111112
2,38,worm,3000.0,137,1.0,0.3333333333333333,0.1540277777777778
2,38,worm,3000.0,219,1.0,0.3307291666666667,0.15638888888888888
2,38,worm,350.0,42,0.5625,2.9296875,0.8075
2,38,worm,350.0,137,0.6041666666666666,2.6458333333333335,0.7616666666666667
2,38,worm,350.0,219,0.4791666666666667,3.2369791666666665,0.895
2,38,worm,500.0,42,0.8125,1.8411458333333333,0.5266666666666666
2,39,worm,500.0,137,0.8958333333333334,1.5078125,0.4688888888888889
2,39,worm,500.0,219,0.8125,1.71875,0.5183333333333333
2,39,worm,1000.0,42,1.0,0.6276041666666666,0.2677777777777778
2,39,worm,1000.0,137,1.0,0.6901041666666666,0.25472222222222224
2,39,worm,100.0,219,0.0,9.239583333333334,2.7181944444444444
2,39,worm,200.0,42,0.14583333333333334,5.255208333333333,1.4558333333333333
2,39,worm,200.0,137,0.16666666666666666,4.859375,1.36875
2,39,worm,200.0,219,0.10416666666666667,5.359375,1.5015277777777778
2,39,worm,1000.0,219,0.9791666666666666,0.734375,0.27819444444444447
2,39,worm,3000.0,42,1.0,0.2682291666666667,0.1523611111111111
2,39,worm,3000.0,137,1.0,0.20052083333333334,0.145
2,39,worm,3000.0,219,1.0,0.22135416666666666,0.14916666666666667
2,39,worm,350.0,42,0.5625,2.6354166666666665,0.7344444444444445
2,39,worm,350.0,137,0.625,2.5078125,0.7234722222222222
2,39,worm,350.0,219,0.6041666666666666,2.7604166666666665,0.78
2,39,worm,500.0,42,0.8958333333333334,1.5911458333333333,0.48347222222222225
2,40,worm,10.0,42,0.0,21.166666666666668,6.5680555555555555
2,40,worm,10.0,137,0.0,19.9375,6.282916666666667
2,40,worm,10.0,219,0.0,21.651041666666668,6.750277777777778
2,40,worm,30.0,42,0.0,16.919270833333332,5.184027777777778
2,40,worm,500.0,137,0.9166666666666666,1.7265625,0.5193055555555556
2,40,worm,500.0,219,0.75,1.9270833333333333,0.5636111111111111
2,40,worm,1000.0,42,0.9791666666666666,0.7786458333333334,0.2833333333333333
2,40,worm,1000.0,137,1.0,0.7864583333333334,0.2727777777777778
2,41,worm,10.0,42,0.0,21.122395833333332,6.5425
2,41,worm,10.0,137,0.0,20.143229166666668,6.324305555555555
2,41,worm,10.0,219,0.0,21.575520833333332,6.720694444444445
2,41,worm,30.0,42,0.0,16.755208333333332,5.120694444444444
2,40,worm,30.0,137,0.0,16.208333333333332,4.990277777777778
2,40,worm,30.0,219,0.0,17.9140625,5.512638888888889
2,40,worm,100.0,42,0.0,9.8515625,2.8809722222222223
2,40,worm,100.0,137,0.0,8.848958333333334,2.6422222222222222
2,41,worm,100.0,219,0.0,9.325520833333334,2.74125
2,41,worm,200.0,42,0.125,5.190104166666667,1.45125
2,41,worm,200.0,137,0.16666666666666666,4.869791666666667,1.3808333333333334
2,41,worm,200.0,219,0.125,5.3515625,1.506388888888889
2,40,worm,100.0,219,0.0,9.8515625,2.904027777777778
2,40,worm,200.0,42,0.0625,5.502604166666667,1.5559722222222223
2,40,worm,200.0,137,0.14583333333333334,5.21875,1.4790277777777778
2,40,worm,200.0,219,0.125,5.645833333333333,1.5981944444444445
2,41,worm,30.0,137,0.0,15.924479166666666,4.895972222222222
2,41,worm,30.0,219,0.0,17.682291666666668,5.420416666666667
2,41,worm,100.0,42,0.0,9.473958333333334,2.75875
2,41,worm,100.0,137,0.0,8.567708333333334,2.5343055555555556
2,40,worm,350.0,42,0.5,3.0546875,0.8341666666666666
2,40,worm,350.0,137,0.5625,2.6432291666666665,0.7683333333333333
2,40,worm,350.0,219,0.4791666666666667,3.2708333333333335,0.9030555555555555
2,40,worm,500.0,42,0.8333333333333334,1.8307291666666667,0.5259722222222222
2,40,worm,1000.0,219,0.9791666666666666,0.9192708333333334,0.30444444444444446
2,40,worm,3000.0,42,1.0,0.3880208333333333,0.16694444444444445
2,40,worm,3000.0,137,1.0,0.3359375,0.1575
2,40,worm,3000.0,219,1.0,0.359375,0.16305555555555556
2,41,worm,350.0,42,0.5,2.890625,0.7976388888888889
2,41,worm,350.0,137,0.625,2.5390625,0.7406944444444444
2,41,worm,350.0,219,0.5208333333333334,3.1927083333333335,0.8734722222222222
2,41,worm,500.0,42,0.8541666666666666,1.7734375,0.5140277777777778
2,42,worm,30.0,137,0.0,15.666666666666666,4.81625
2,42,worm,30.0,219,0.0,17.4375,5.334722222222222
2,42,worm,100.0,42,0.0,8.729166666666666,2.5304166666666665
2,42,worm,100.0,137,0.0,7.924479166666667,2.3306944444444446
2,42,worm,100.0,219,0.0,8.830729166666666,2.564722222222222
2,42,worm,200.0,42,0.20833333333333334,4.541666666666667,1.2508333333333332
2,42,worm,200.0,137,0.3125,4.231770833333333,1.18875
2,42,worm,200.0,219,0.1875,4.744791666666667,1.3231944444444443
2,41,worm,500.0,137,0.9166666666666666,1.6796875,0.51
2,41,worm,500.0,219,0.75,1.8645833333333333,0.5526388888888889
2,41,worm,1000.0,42,0.9791666666666666,0.8489583333333334,0.2951388888888889
2,41,worm,1000.0,137,1.0,0.8411458333333334,0.2847222222222222
2,42,worm,500.0,137,0.9375,1.2786458333333333,0.40944444444444444
2,42,worm,500.0,219,0.8125,1.5,0.4498611111111111
2,42,worm,1000.0,42,0.9791666666666666,0.6171875,0.24097222222222223
2,42,worm,1000.0,137,0.9791666666666666,0.671875,0.24388888888888888
2,41,worm,1000.0,219,0.9791666666666666,0.9869791666666666,0.31819444444444445
2,41,worm,3000.0,42,1.0,0.3854166666666667,0.16902777777777778
2,41,worm,3000.0,137,1.0,0.4010416666666667,0.16875
2,41,worm,3000.0,219,1.0,0.4583333333333333,0.17305555555555555
2,43,worm,10.0,42,0.0,21.341145833333332,6.617222222222222
2,43,worm,10.0,137,0.0,20.322916666666668,6.393611111111111
2,43,worm,10.0,219,0.0,21.716145833333332,6.7725
2,43,worm,30.0,42,0.0,17.260416666666668,5.283194444444445
2,42,worm,10.0,42,0.0,20.885416666666668,6.473888888888889
2,42,worm,10.0,137,0.0,20.265625,6.360416666666667
2,42,worm,10.0,219,0.0,21.372395833333332,6.663611111111111
2,42,worm,30.0,42,0.0,16.518229166666668,5.042222222222223
2,42,worm,350.0,42,0.6875,2.2604166666666665,0.6325
2,42,worm,350.0,137,0.8125,1.9895833333333333,0.5965277777777778
2,42,worm,350.0,219,0.7083333333333334,2.3333333333333335,0.6673611111111111
2,42,worm,500.0,42,0.9375,1.4583333333333333,0.43625
2,43,worm,1000.0,219,1.0,0.6067708333333334,0.23444444444444446
2,43,worm,3000.0,42,1.0,0.14322916666666666,0.12861111111111112
2,43,worm,3000.0,137,1.0,0.15364583333333334,0.12944444444444445
2,43,worm,3000.0,219,1.0,0.16666666666666666,0.1309722222222222
2,42,worm,1000.0,219,1.0,0.7682291666666666,0.2623611111111111
2,42,worm,3000.0,42,1.0,0.28125,0.1475
2,42,worm,3000.0,137,1.0,0.3098958333333333,0.14805555555555555
2,42,worm,3000.0,219,1.0,0.3177083333333333,0.15097222222222223
2,43,worm,100.0,219,0.0,9.651041666666666,2.841111111111111
2,43,worm,200.0,42,0.14583333333333334,4.9921875,1.392638888888889
2,43,worm,200.0,137,0.1875,4.8046875,1.3505555555555555
2,43,worm,200.0,219,0.16666666666666666,5.25,1.4731944444444445
2,43,worm,500.0,137,0.9583333333333334,1.2760416666666667,0.40819444444444447
2,43,worm,500.0,219,0.8333333333333334,1.4869791666666667,0.45069444444444445
2,43,worm,1000.0,42,1.0,0.546875,0.22791666666666666
2,43,worm,1000.0,137,1.0,0.5833333333333334,0.2234722222222222
2,43,worm,30.0,137,0.0,16.328125,5.036527777777778
2,43,worm,30.0,219,0.0,18.052083333333332,5.560833333333333
2,43,worm,100.0,42,0.0,9.861979166666666,2.872361111111111
2,43,worm,100.0,137,0.0,8.7734375,2.613611111111111
2,44,worm,100.0,219,0.0,9.6796875,2.855
2,44,worm,200.0,42,0.10416666666666667,5.354166666666667,1.5127777777777778
2,44,worm,200.0,137,0.14583333333333334,5.151041666666667,1.448611111111111
2,44,worm,200.0,219,0.14583333333333334,5.486979166666667,1.5516666666666667
2,43,worm,350.0,42,0.625,2.3854166666666665,0.6654166666666667
2,43,worm,350.0,137,0.75,2.2005208333333335,0.6483333333333333
2,43,worm,350.0,219,0.6458333333333334,2.5572916666666665,0.7226388888888889
2,43,worm,500.0,42,0.9166666666666666,1.4296875,0.43569444444444444
2,44,worm,1000.0,219,1.0,0.8333333333333334,0.2856944444444444
2,44,worm,3000.0,42,1.0,0.296875,0.1525
2,44,worm,3000.0,137,1.0,0.265625,0.1473611111111111
2,44,worm,3000.0,219,1.0,0.2864583333333333,0.15166666666666667
2,44,worm,30.0,137,0.0,15.596354166666666,4.813194444444444
2,44,worm,30.0,219,0.0,17.1796875,5.302222222222222
2,44,worm,100.0,42,0.0,9.463541666666666,2.767916666666667
2,44,worm,100.0,137,0.0,8.697916666666666,2.592361111111111
2,44,worm,10.0,42,0.0,20.838541666666668,6.468194444444444
2,44,worm,10.0,137,0.0,19.619791666666668,6.183333333333334
2,44,worm,10.0,219,0.0,21.2421875,6.637083333333333
2,44,worm,30.0,42,0.0,16.684895833333332,5.101527777777778
2,45,worm,10.0,42,0.0,21.2109375,6.573611111111111
2,45,worm,10.0,137,0.0,20.1875,6.352222222222222
2,45,worm,10.0,219,0.0,21.6484375,6.752916666666667
2,45,worm,30.0,42,0.0,17.3125,5.292222222222223
2,44,worm,350.0,42,0.5,2.9505208333333335,0.8063888888888889
2,44,worm,350.0,137,0.6041666666666666,2.5520833333333335,0.7391666666666666
2,44,worm,350.0,219,0.5,3.1875,0.8698611111111111
2,44,worm,500.0,42,0.8333333333333334,1.7083333333333333,0.4998611111111111
2,45,worm,350.0,42,0.4791666666666667,3.1145833333333335,0.8601388888888889
2,45,worm,350.0,137,0.5416666666666666,2.7708333333333335,0.8029166666666666
2,45,worm,350.0,219,0.4375,3.4375,0.9425
2,45,worm,500.0,42,0.8125,1.9088541666666667,0.5501388888888888
2,45,worm,1000.0,219,0.9791666666666666,1.0260416666666667,0.32902777777777775
2,45,worm,3000.0,42,1.0,0.40625,0.17347222222222222
2,45,worm,3000.0,137,1.0,0.3984375,0.16972222222222222
2,45,worm,3000.0,219,1.0,0.4322916666666667,0.17319444444444446
2,44,worm,500.0,137,0.9166666666666666,1.6744791666666667,0.5001388888888889
2,44,worm,500.0,219,0.75,1.859375,0.5438888888888889
2,44,worm,1000.0,42,0.9791666666666666,0.6822916666666666,0.26375
2,44,worm,1000.0,137,0.9791666666666666,0.7630208333333334,0.2659722222222222
2,45,worm,30.0,137,0.0,16.239583333333332,5.0136111111111115
2,45,worm,30.0,219,0.0,17.950520833333332,5.523472222222222
2,45,worm,100.0,42,0.0,10.026041666666666,2.9183333333333334
2,45,worm,100.0,137,0.0,8.963541666666666,2.6615277777777777
2,45,worm,100.0,219,0.0,9.8984375,2.908888888888889
2,45,worm,200.0,42,0.0625,5.591145833333333,1.56875
2,45,worm,200.0,137,0.125,5.205729166666667,1.47625
2,45,worm,200.0,219,0.08333333333333333,5.8828125,1.65375
2,46,worm,30.0,137,0.0,17.057291666666668,5.285694444444444
2,46,worm,30.0,219,0.0,18.4140625,5.6809722222222225
2,46,worm,100.0,42,0.0,10.486979166666666,3.080277777777778
2,46,worm,100.0,137,0.0,9.606770833333334,2.8651388888888887
2,46,worm,500.0,137,0.8333333333333334,1.9947916666666667,0.5863888888888888
2,46,worm,500.0,219,0.6875,2.2473958333333335,0.6441666666666667
2,46,worm,1000.0,42,0.9791666666666666,1.0546875,0.32125
2,46,worm,1000.0,137,0.9583333333333334,1.0,0.3184722222222222
2,46,worm,10.0,42,0.0,21.471354166666668,6.655138888888889
2,46,worm,10.0,137,0.0,20.526041666666668,6.480277777777777
2,46,worm,10.0,219,0.0,21.994791666666668,6.85625
2,46,worm,30.0,42,0.0,17.783854166666668,5.458611111111111
2,45,worm,500.0,137,0.8958333333333334,1.7708333333333333,0.5352777777777777
2,45,worm,500.0,219,0.75,1.9505208333333333,0.5763888888888888
2,45,worm,1000.0,42,0.9791666666666666,0.9140625,0.3120833333333333
2,45,worm,1000.0,137,1.0,0.9010416666666666,0.29597222222222225
2,47,worm,10.0,42,0.0,20.755208333333332,6.439305555555555
2,47,worm,10.0,137,0.0,19.447916666666668,6.118333333333333
2,47,worm,10.0,219,0.0,21.166666666666668,6.614722222222222
2,47,worm,30.0,42,0.0,16.3359375,4.993333333333333
2,46,worm,100.0,219,0.0,10.658854166666666,3.1480555555555556
2,46,worm,200.0,42,0.0625,6.028645833333333,1.6984722222222222
2,46,worm,200.0,137,0.10416666666666667,5.677083333333333,1.616111111111111
2,46,worm,200.0,219,0.0625,6.052083333333333,1.7184722222222222
2,46,worm,1000.0,219,0.9375,1.0494791666666667,0.33361111111111114
2,46,worm,3000.0,42,1.0,0.4791666666666667,0.18041666666666667
2,46,worm,3000.0,137,1.0,0.46875,0.17902777777777779
2,46,worm,3000.0,219,1.0,0.53125,0.18791666666666668
2,46,worm,350.0,42,0.4375,3.3359375,0.9148611111111111
2,46,worm,350.0,137,0.5416666666666666,2.8072916666666665,0.8211111111111111
2,46,worm,350.0,219,0.3958333333333333,3.6640625,1.0054166666666666
2,46,worm,500.0,42,0.7916666666666666,2.046875,0.5797222222222222
2,47,worm,100.0,219,0.0,9.307291666666666,2.725277777777778
2,47,worm,200.0,42,0.10416666666666667,4.942708333333333,1.3884722222222223
2,47,worm,200.0,137,0.1875,4.7421875,1.3411111111111111
2,47,worm,200.0,219,0.1875,5.145833333333333,1.4495833333333332
2,47,worm,30.0,137,0.0,15.3984375,4.7434722222222225
2,47,worm,30.0,219,0.0,17.080729166666668,5.252777777777778
2,47,worm,100.0,42,0.0,9.088541666666666,2.6493055555555554
2,47,worm,100.0,137,0.0,8.421875,2.4963888888888888
2,48,worm,350.0,42,0.6041666666666666,2.5130208333333335,0.7004166666666667
2,48,worm,350.0,137,0.6875,2.2265625,0.6626388888888889
2,48,worm,350.0,219,0.6458333333333334,2.6666666666666665,0.7540277777777777
2,48,worm,500.0,42,0.8958333333333334,1.53125,0.4651388888888889
2,47,worm,350.0,42,0.5416666666666666,2.6067708333333335,0.7193055555555555
2,47,worm,350.0,137,0.6875,2.3020833333333335,0.6730555555555555
2,47,worm,350.0,219,0.5416666666666666,2.7994791666666665,0.7754166666666666
2,47,worm,500.0,42,0.8958333333333334,1.5078125,0.45625
2,48,worm,500.0,137,0.9375,1.4479166666666667,0.4534722222222222
2,48,worm,500.0,219,0.8125,1.6302083333333333,0.4955555555555556
2,48,worm,1000.0,42,0.9791666666666666,0.6380208333333334,0.25833333333333336
2,48,worm,1000.0,137,1.0,0.6822916666666666,0.25166666666666665
2,47,worm,1000.0,219,1.0,0.671875,0.25430555555555556
2,47,worm,3000.0,42,1.0,0.18229166666666666,0.13777777777777778
2,47,worm,3000.0,137,1.0,0.15364583333333334,0.13333333333333333
2,47,worm,3000.0,219,1.0,0.18489583333333334,0.13805555555555554
2,47,worm,500.0,137,0.9375,1.4479166666666667,0.44722222222222224
2,47,worm,500.0,219,0.7916666666666666,1.6770833333333333,0.49541666666666667
2,47,worm,1000.0,42,1.0,0.5833333333333334,0.24263888888888888
2,47,worm,1000.0,137,1.0,0.6145833333333334,0.23694444444444446
2,48,worm,100.0,219,0.0,9.1796875,2.683333333333333
2,48,worm,200.0,42,0.16666666666666666,5.033854166666667,1.3902777777777777
2,48,worm,200.0,137,0.1875,4.666666666666667,1.3134722222222222
2,48,worm,200.0,219,0.10416666666666667,5.145833333333333,1.4401388888888889
2,48,worm,10.0,42,0.0,20.815104166666668,6.448333333333333
2,48,worm,10.0,137,0.0,20.015625,6.283611111111111
2,48,worm,10.0,219,0.0,21.3125,6.646805555555556
2,48,worm,30.0,42,0.0,16.53125,5.051944444444445
2,48,worm,30.0,137,0.0,15.690104166666666,4.822777777777778
2,48,worm,30.0,219,0.0,17.627604166666668,5.388194444444444
2,48,worm,100.0,42,0.0,9.348958333333334,2.703888888888889
2,48,worm,100.0,137,0.0,8.411458333333334,2.465
2,49,worm,30.0,137,0.0,14.622395833333334,4.447222222222222
2,49,worm,30.0,219,0.0,16.033854166666668,4.865
2,49,worm,100.0,42,0.0,8.244791666666666,2.348472222222222
2,49,worm,100.0,137,0.020833333333333332,7.736979166666667,2.2084722222222224
2,48,worm,1000.0,219,1.0,0.796875,0.27819444444444447
2,48,worm,3000.0,42,1.0,0.3151041666666667,0.15458333333333332
2,48,worm,3000.0,137,1.0,0.2994791666666667,0.1515277777777778
2,48,worm,3000.0,219,1.0,0.3125,0.15472222222222223
2,49,worm,10.0,42,0.0,20.518229166666668,6.322638888888889
2,49,worm,10.0,137,0.0,19.802083333333332,6.181111111111111
2,49,worm,10.0,219,0.0,20.872395833333332,6.477222222222222
2,49,worm,30.0,42,0.0,15.46875,4.673472222222222
2,49,worm,350.0,42,0.5416666666666666,2.7083333333333335,0.7509722222222223
2,49,worm,350.0,137,0.6458333333333334,2.421875,0.70875
2,49,worm,350.0,219,0.5416666666666666,2.9322916666666665,0.8130555555555555
2,49,worm,500.0,42,0.8333333333333334,1.8229166666666667,0.5252777777777777
2,49,worm,500.0,137,0.9166666666666666,1.7265625,0.5205555555555555
2,49,worm,500.0,219,0.7291666666666666,1.9036458333333333,0.5625
2,49,worm,1000.0,42,0.9791666666666666,1.0989583333333333,0.33402777777777776
2,49,worm,1000.0,137,0.9583333333333334,1.0208333333333333,0.3252777777777778
2,49,worm,100.0,219,0.020833333333333332,8.09375,2.3305555555555557
2,49,worm,200.0,42,0.20833333333333334,4.666666666666667,1.2702777777777778
2,49,worm,200.0,137,0.3125,4.052083333333333,1.1558333333333333
2,49,worm,200.0,219,0.1875,4.78125,1.3284722222222223
2,49,worm,1000.0,219,0.9375,1.140625,0.3511111111111111
2,49,worm,3000.0,42,0.9791666666666666,0.546875,0.1934722222222222
2,49,worm,3000.0,137,1.0,0.5078125,0.19111111111111112
2,49,worm,3000.0,219,1.0,0.6354166666666666,0.20833333333333334
2,0,fly,100.0,219,0.0,1.3636651469098278,1.421875
2,0,fly,200.0,42,0.0,1.1886398176291795,1.2120455058717254
2,0,fly,200.0,137,0.0,1.1709726443768997,1.2120031616982836
2,0,fly,200.0,219,0.0,1.1717325227963526,1.2040706865401987
2,1,fly,10.0,42,0.0,1.9165400202634248,2.073664747064137
2,1,fly,10.0,137,0.0,1.8796859169199596,2.0586043360433606
2,1,fly,10.0,219,0.0,1.8576494427558259,2.008892276422764
2,1,fly,30.0,42,0.0,1.6719858156028369,1.7870229223125564
2,0,fly,350.0,42,0.20833333333333334,1.0319148936170215,1.0463386404697381
2,0,fly,350.0,137,0.3333333333333333,1.0286220871327254,1.0525067750677506
2,0,fly,350.0,219,0.3125,1.0298252279635258,1.0460422312556459
2,0,fly,500.0,42,0.8333333333333334,0.9491514690982775,0.9591237579042458
2,1,fly,30.0,137,0.0,1.644756838905775,1.7740797199638663
2,1,fly,30.0,219,0.0,1.6376013171225938,1.7499153116531165
2,1,fly,100.0,42,0.0,1.335802938196555,1.3824384598012647
2,1,fly,100.0,137,0.0,1.3120567375886525,1.3778229448961157
2,1,fly,100.0,219,0.0,1.313259878419453,1.3691282746160796
2,1,fly,200.0,42,0.020833333333333332,1.1353216818642349,1.1602726964769647
2,1,fly,200.0,137,0.020833333333333332,1.1260131712259371,1.1646341463414633
2,1,fly,200.0,219,0.0,1.124176798378926,1.156221770551039
2,0,fly,30.0,137,0.0,1.6793946301925022,1.812401196928636
