match_level,ensemble_id,organism,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
1,40,worm,350.0,219,0.0,16.166666666666668,5.800416666666667
1,40,worm,500.0,42,0.0,14.583333333333334,5.311111111111111
1,40,worm,1000.0,219,0.0,12.700520833333334,4.925277777777778
1,40,worm,3000.0,42,0.0625,7.78125,3.158888888888889
1,40,worm,3000.0,137,0.0,8.533854166666666,3.4904166666666665
1,40,worm,3000.0,219,0.041666666666666664,9.200520833333334,3.7604166666666665
1,41,worm,350.0,42,0.08333333333333333,5.950520833333333,1.6958333333333333
1,41,worm,350.0,137,0.14583333333333334,5.565104166666667,1.5931944444444444
1,41,worm,350.0,219,0.0625,6.171875,1.7673611111111112
1,41,worm,500.0,42,0.3125,4.416666666666667,1.2295833333333333
1,41,worm,500.0,137,0.3333333333333333,3.9661458333333335,1.1254166666666667
1,41,worm,500.0,219,0.2708333333333333,4.4296875,1.256388888888889
1,41,worm,1000.0,42,0.7083333333333334,2.3515625,0.6490277777777778
1,41,worm,1000.0,137,0.8125,2.3333333333333335,0.6404166666666666
1,41,worm,10.0,42,0.0,21.994791666666668,6.837916666666667
1,41,worm,10.0,137,0.0,20.822916666666668,6.571527777777778
1,41,worm,10.0,219,0.0,22.296875,6.9575
1,41,worm,30.0,42,0.0,18.861979166666668,5.82
1,41,worm,1000.0,219,0.6666666666666666,2.6640625,0.7255555555555555
1,41,worm,3000.0,42,0.9583333333333334,1.1614583333333333,0.3194444444444444
1,41,worm,3000.0,137,0.9375,1.2005208333333333,0.3304166666666667
1,41,worm,3000.0,219,0.9375,1.1640625,0.33069444444444446
1,41,worm,100.0,219,0.0,13.315104166666666,4.0125
1,41,worm,200.0,42,0.0,8.815104166666666,2.5855555555555556
1,41,worm,200.0,137,0.020833333333333332,7.989583333333333,2.3890277777777778
1,41,worm,200.0,219,0.0,9.190104166666666,2.698888888888889
1,43,worm,10.0,42,0.0,23.377604166666668,7.370694444444444
1,43,worm,10.0,137,0.0,22.036458333333332,7.030138888888889
1,43,worm,10.0,219,0.0,23.2421875,7.364583333333333
1,43,worm,30.0,42,0.0,22.268229166666668,7.098611111111111
1,43,worm,30.0,137,0.0,21.091145833333332,6.799305555555556
1,43,worm,30.0,219,0.0,22.6953125,7.237916666666667
1,43,worm,100.0,42,0.0,19.755208333333332,6.515138888888889
1,43,worm,100.0,137,0.0,19.09375,6.364861111111111
1,42,worm,10.0,42,0.0,27.549479166666668,9.065416666666666
1,42,worm,10.0,137,0.0,26.286458333333332,8.802222222222222
1,42,worm,10.0,219,0.0,27.838541666666668,9.219444444444445
1,42,worm,30.0,42,0.0,32.994791666666664,11.653888888888888
1,43,worm,100.0,219,0.0,21.028645833333332,6.953611111111111
1,43,worm,200.0,42,0.0,17.934895833333332,6.131388888888889
1,43,worm,200.0,137,0.0,16.731770833333332,5.797638888888889
1,43,worm,200.0,219,0.0,18.515625,6.414583333333334
1,42,worm,30.0,137,0.0,30.385416666666668,10.87625
1,42,worm,30.0,219,0.0,32.723958333333336,11.636944444444444
1,42,worm,100.0,42,0.0,32.572916666666664,13.46625
1,42,worm,100.0,137,0.0,31.598958333333332,13.064027777777778
1,42,worm,100.0,219,0.0,33.96875,14.046527777777778
1,42,worm,200.0,42,0.0,29.080729166666668,12.97236111111111
1,42,worm,200.0,137,0.0,27.588541666666668,12.451527777777779
1,42,worm,200.0,219,0.0,29.588541666666668,13.335833333333333
1,42,worm,500.0,137,0.0,20.083333333333332,9.739305555555555
1,42,worm,500.0,219,0.0,21.572916666666668,10.439444444444444
1,42,worm,1000.0,42,0.0,15.791666666666666,7.801388888888889
1,42,worm,1000.0,137,0.0,14.34375,7.195833333333334
1,42,worm,350.0,42,0.0,25.057291666666668,11.755277777777778
1,42,worm,350.0,137,0.0,23.213541666666668,11.01125
1,42,worm,350.0,219,0.0,23.653645833333332,11.226111111111111
1,42,worm,500.0,42,0.0,21.520833333333332,10.335
1,42,worm,1000.0,219,0.0,16.372395833333332,8.081527777777778
1,42,worm,3000.0,42,0.041666666666666664,9.614583333333334,4.8277777777777775
1,42,worm,3000.0,137,0.0,11.403645833333334,5.733194444444444
1,42,worm,3000.0,219,0.041666666666666664,10.7734375,5.377222222222223
1,44,worm,10.0,42,0.0,22.697916666666668,7.090972222222222
1,44,worm,10.0,137,0.0,21.807291666666668,6.872222222222222
1,44,worm,10.0,219,0.0,22.611979166666668,7.104305555555555
1,44,worm,30.0,42,0.0,20.333333333333332,6.3525
1,44,worm,30.0,137,0.0,19.7265625,6.231805555555556
1,44,worm,30.0,219,0.0,20.856770833333332,6.559583333333333
1,44,worm,100.0,42,0.0,16.440104166666668,5.096527777777778
1,44,worm,100.0,137,0.0,15.4375,4.837638888888889
1,44,worm,350.0,42,0.0,10.276041666666666,3.186111111111111
1,44,worm,350.0,137,0.041666666666666664,9.721354166666666,3.0194444444444444
1,44,worm,350.0,219,0.0,10.591145833333334,3.283472222222222
1,44,worm,500.0,42,0.041666666666666664,8.541666666666666,2.640416666666667
1,43,worm,350.0,42,0.0,16.5859375,5.974444444444444
1,43,worm,350.0,137,0.0,15.5234375,5.582361111111111
1,43,worm,350.0,219,0.0,16.809895833333332,6.11375
1,43,worm,500.0,42,0.0,15.5078125,5.750555555555556
1,43,worm,500.0,137,0.0,13.940104166666666,5.215972222222222
1,43,worm,500.0,219,0.0,15.658854166666666,5.869027777777778
1,43,worm,1000.0,42,0.0,12.432291666666666,4.973055555555556
1,43,worm,1000.0,137,0.0,12.088541666666666,4.851388888888889
1,43,worm,1000.0,219,0.0,13.244791666666666,5.340277777777778
1,43,worm,3000.0,42,0.041666666666666664,8.700520833333334,3.839722222222222
1,43,worm,3000.0,137,0.0,8.9375,4.014722222222222
1,43,worm,3000.0,219,0.041666666666666664,10.104166666666666,4.463333333333333
1,44,worm,100.0,219,0.0,16.388020833333332,5.112361111111111
1,44,worm,200.0,42,0.0,12.7734375,3.9808333333333334
1,44,worm,200.0,137,0.0,11.932291666666666,3.7318055555555554
1,44,worm,200.0,219,0.0,13.294270833333334,4.129583333333334
1,45,worm,350.0,42,0.0,17.755208333333332,6.329444444444444
1,45,worm,350.0,137,0.0,16.309895833333332,5.841111111111111
1,45,worm,350.0,219,0.0,17.497395833333332,6.314444444444445
1,45,worm,500.0,42,0.0,15.161458333333334,5.505833333333333
1,45,worm,100.0,219,0.0,22.875,7.751111111111111
1,45,worm,200.0,42,0.0,20.3515625,7.033194444444445
1,45,worm,200.0,137,0.0,18.122395833333332,6.369722222222222
1,45,worm,200.0,219,0.0,20.549479166666668,7.230138888888889
1,44,worm,500.0,137,0.08333333333333333,7.9921875,2.495972222222222
1,44,worm,500.0,219,0.0,9.28125,2.8719444444444444
1,44,worm,1000.0,42,0.16666666666666666,6.197916666666667,1.91875
1,44,worm,1000.0,137,0.125,6.182291666666667,1.9208333333333334
1,46,worm,10.0,42,0.0,23.015625,7.175972222222223
1,46,worm,10.0,137,0.0,21.9140625,6.9075
1,46,worm,10.0,219,0.0,22.705729166666668,7.141944444444444
1,46,worm,30.0,42,0.0,21.2421875,6.5808333333333335
1,44,worm,1000.0,219,0.08333333333333333,6.432291666666667,2.006666666666667
1,44,worm,3000.0,42,0.4166666666666667,4.057291666666667,1.2622222222222221
1,44,worm,3000.0,137,0.3125,4.2109375,1.3284722222222223
1,44,worm,3000.0,219,0.2708333333333333,4.450520833333333,1.4040277777777779
1,45,worm,10.0,42,0.0,23.252604166666668,7.377083333333333
1,45,worm,10.0,137,0.0,22.247395833333332,7.139444444444444
1,45,worm,10.0,219,0.0,24.0546875,7.640694444444445
1,45,worm,30.0,42,0.0,23.2109375,7.483333333333333
1,45,worm,30.0,137,0.0,21.9921875,7.185555555555555
1,45,worm,30.0,219,0.0,23.859375,7.720694444444445
1,45,worm,100.0,42,0.0,21.9375,7.384305555555556
1,45,worm,100.0,137,0.0,21.002604166666668,7.1443055555555555
1,45,worm,500.0,137,0.0,13.955729166666666,5.082361111111111
1,45,worm,500.0,219,0.0,15.932291666666666,5.797638888888889
1,45,worm,1000.0,42,0.0,12.0625,4.396111111111111
1,45,worm,1000.0,137,0.0,10.2109375,3.8044444444444445
1,45,worm,1000.0,219,0.0,12.161458333333334,4.499444444444444
1,45,worm,3000.0,42,0.10416666666666667,7.453125,2.7706944444444446
1,45,worm,3000.0,137,0.0,7.239583333333333,2.7216666666666667
1,45,worm,3000.0,219,0.0625,7.598958333333333,2.84875
1,46,worm,100.0,219,0.0,16.90625,5.197638888888889
1,46,worm,200.0,42,0.0,12.25,3.7195833333333335
1,46,worm,200.0,137,0.0,11.4453125,3.5008333333333335
1,46,worm,200.0,219,0.0,12.315104166666666,3.743333333333333
1,46,worm,500.0,137,0.125,6.611979166666667,1.9552777777777777
1,46,worm,500.0,219,0.041666666666666664,7.3046875,2.1369444444444445
1,46,worm,1000.0,42,0.3125,4.315104166666667,1.2125
1,46,worm,1000.0,137,0.3541666666666667,3.828125,1.1133333333333333
1,46,worm,1000.0,219,0.3125,4.390625,1.2572222222222222
1,46,worm,3000.0,42,0.6875,2.328125,0.6377777777777778
1,46,worm,3000.0,137,0.7291666666666666,2.3255208333333335,0.6356944444444445
1,46,worm,3000.0,219,0.6666666666666666,2.1614583333333335,0.6068055555555556
1,46,worm,30.0,137,0.0,19.861979166666668,6.245138888888889
1,46,worm,30.0,219,0.0,21.1484375,6.625694444444444
1,46,worm,100.0,42,0.0,16.0546875,4.934166666666667
1,46,worm,100.0,137,0.0,15.263020833333334,4.72875
1,46,worm,350.0,42,0.0,9.0,2.665
1,46,worm,350.0,137,0.041666666666666664,8.244791666666666,2.468888888888889
1,46,worm,350.0,219,0.0,9.049479166666666,2.700972222222222
1,46,worm,500.0,42,0.041666666666666664,7.125,2.0794444444444444
1,48,worm,30.0,137,0.0,21.7578125,7.101666666666667
1,48,worm,30.0,219,0.0,23.703125,7.654861111111111
1,48,worm,100.0,42,0.0,21.296875,7.182222222222222
1,48,worm,100.0,137,0.0,20.434895833333332,6.9631944444444445
1,47,worm,10.0,42,0.0,23.028645833333332,7.184444444444445
1,47,worm,10.0,137,0.0,21.934895833333332,6.912083333333333
1,47,worm,10.0,219,0.0,22.783854166666668,7.166666666666667
1,47,worm,30.0,42,0.0,21.330729166666668,6.611666666666666
1,48,worm,100.0,219,0.0,22.005208333333332,7.458333333333333
1,48,worm,200.0,42,0.0,19.486979166666668,6.82875
1,48,worm,200.0,137,0.0,18.143229166666668,6.450833333333334
1,48,worm,200.0,219,0.0,20.125,7.141666666666667
1,48,worm,350.0,42,0.0,16.848958333333332,6.177083333333333
1,48,worm,350.0,137,0.0,15.705729166666666,5.79375
1,48,worm,350.0,219,0.0,17.479166666666668,6.458472222222222
1,48,worm,500.0,42,0.0,15.473958333333334,5.793333333333333
1,47,worm,30.0,137,0.0,19.864583333333332,6.253888888888889
1,47,worm,30.0,219,0.0,21.325520833333332,6.672916666666667
1,47,worm,100.0,42,0.0,16.065104166666668,4.935416666666667
1,47,worm,100.0,137,0.0,15.184895833333334,4.712083333333333
1,47,worm,100.0,219,0.0,16.979166666666668,5.223888888888889
1,47,worm,200.0,42,0.0,12.213541666666666,3.6993055555555556
1,47,worm,200.0,137,0.0,11.3984375,3.4852777777777777
1,47,worm,200.0,219,0.0,12.1953125,3.711527777777778
1,47,worm,350.0,42,0.0,8.861979166666666,2.6283333333333334
1,47,worm,350.0,137,0.041666666666666664,8.192708333333334,2.4525
1,47,worm,350.0,219,0.0,8.932291666666666,2.6693055555555554
1,47,worm,500.0,42,0.0625,7.0390625,2.065
1,47,worm,500.0,137,0.125,6.489583333333333,1.9266666666666667
1,47,worm,500.0,219,0.020833333333333332,7.130208333333333,2.1036111111111113
1,47,worm,1000.0,42,0.3125,4.411458333333333,1.2390277777777778
1,47,worm,1000.0,137,0.3333333333333333,3.9817708333333335,1.1493055555555556
1,47,worm,1000.0,219,0.3125,4.3828125,1.2580555555555555
1,47,worm,3000.0,42,0.6875,2.3098958333333335,0.6377777777777778
1,47,worm,3000.0,137,0.75,2.4427083333333335,0.6747222222222222
1,47,worm,3000.0,219,0.6875,2.2005208333333335,0.6279166666666667
1,48,worm,10.0,42,0.0,23.3671875,7.411527777777778
1,48,worm,10.0,137,0.0,22.223958333333332,7.124722222222222
1,48,worm,10.0,219,0.0,23.796875,7.563194444444444
1,48,worm,30.0,42,0.0,22.981770833333332,7.391111111111111
1,48,worm,500.0,137,0.0,14.036458333333334,5.282916666666667
1,48,worm,500.0,219,0.0,15.578125,5.895277777777777
1,48,worm,1000.0,42,0.020833333333333332,11.705729166666666,4.587083333333333
1,48,worm,1000.0,137,0.0,11.2109375,4.410694444444444
1,49,worm,10.0,42,0.0,21.7421875,6.813472222222222
1,49,worm,10.0,137,0.0,20.630208333333332,6.542083333333333
1,49,worm,10.0,219,0.0,21.729166666666668,6.857638888888889
1,49,worm,30.0,42,0.0,18.5234375,5.838472222222222
1,49,worm,350.0,42,0.0,10.7578125,3.6881944444444446
1,49,worm,350.0,137,0.0,9.869791666666666,3.4370833333333333
1,49,worm,350.0,219,0.0,11.1796875,3.8643055555555557
1,49,worm,500.0,42,0.020833333333333332,10.4296875,3.686111111111111
1,49,worm,100.0,219,0.0,14.625,4.731388888888889
1,49,worm,200.0,42,0.020833333333333332,12.1953125,4.052777777777778
1,49,worm,200.0,137,0.0,11.716145833333334,3.8775
1,49,worm,200.0,219,0.0,12.53125,4.182222222222222
1,48,worm,1000.0,219,0.0,13.2421875,5.213333333333333
1,48,worm,3000.0,42,0.0625,7.78125,3.1566666666666667
1,48,worm,3000.0,137,0.0,8.6015625,3.5101388888888887
1,48,worm,3000.0,219,0.041666666666666664,9.234375,3.772222222222222
1,49,worm,30.0,137,0.0,17.697916666666668,5.648194444444444
1,49,worm,30.0,219,0.0,19.072916666666668,6.022083333333334
1,49,worm,100.0,42,0.0,13.973958333333334,4.4840277777777775
1,49,worm,100.0,137,0.0,13.703125,4.414444444444444
1,49,worm,1000.0,219,0.020833333333333332,9.466145833333334,3.600277777777778
1,49,worm,3000.0,42,0.08333333333333333,7.15625,2.93125
1,49,worm,3000.0,137,0.020833333333333332,7.8828125,3.245972222222222
1,49,worm,3000.0,219,0.0625,8.505208333333334,3.4945833333333334
1,49,worm,500.0,137,0.0,9.713541666666666,3.4558333333333335
1,49,worm,500.0,219,0.0,10.502604166666666,3.738888888888889
1,49,worm,1000.0,42,0.0625,8.859375,3.3408333333333333
1,49,worm,1000.0,137,0.0,8.580729166666666,3.276666666666667
1,1,fly,30.0,137,0.0,1.7717831813576492,1.9270692186088527
1,1,fly,30.0,219,0.0,1.7502532928064845,1.884103997289973
1,1,fly,100.0,42,0.0,1.4722011144883485,1.5516740063233965
1,1,fly,100.0,137,0.0,1.449468085106383,1.5470867208672088
1,1,fly,350.0,42,0.041666666666666664,1.108852583586626,1.1411754742547426
1,1,fly,350.0,137,0.0625,1.102773556231003,1.1474000677506775
1,1,fly,350.0,219,0.020833333333333332,1.1022669706180344,1.1394958220415536
1,1,fly,500.0,42,0.2916666666666667,1.0155141843971631,1.0442496612466126
1,0,fly,10.0,42,0.0,4.645136778115503,4.730578139114725
1,0,fly,10.0,137,0.0,4.428508105369807,4.570347786811201
1,0,fly,10.0,219,0.0,4.6118287740628165,4.70411303071364
1,0,fly,30.0,42,0.0,10.095174772036474,8.677196251129178
1,0,fly,30.0,137,0.0,10.117654508611956,8.736633355916892
1,0,fly,30.0,219,0.0,10.056420972644377,8.672524277326106
1,0,fly,100.0,42,0.0,23.29021023302938,17.592620822041553
1,0,fly,100.0,137,0.0,23.750569908814587,17.91456357271906
1,0,fly,100.0,219,0.0,23.865944782168185,18.010346093044262
1,0,fly,200.0,42,0.0,34.06003039513678,24.877582994579946
1,0,fly,200.0,137,0.0,33.721947821681866,24.639735772357724
1,0,fly,200.0,219,0.0,34.48207953394124,25.21481199186992
1,0,fly,350.0,42,0.0,39.569148936170215,28.52640864950316
1,0,fly,350.0,137,0.0,39.47359422492401,28.481820234869016
1,0,fly,350.0,219,0.0,38.78641084093212,27.97875733965673
1,0,fly,500.0,42,0.0,41.10214032421479,29.486915650406505
1,1,fly,10.0,42,0.0,1.9966438703140834,2.1754319105691056
1,1,fly,10.0,137,0.0,1.9728343465045592,2.171042231255646
1,1,fly,10.0,219,0.0,1.9449721377912867,2.116305329719964
1,1,fly,30.0,42,0.0,1.8109802431610944,1.9506549232158987
1,0,fly,1000.0,219,0.0,41.442439209726444,29.594074638663052
1,0,fly,3000.0,42,0.0,38.81642603850051,27.6269619467028
1,0,fly,3000.0,137,0.0,37.96675531914894,26.99884259259259
1,0,fly,3000.0,219,0.0,38.68914640324215,27.529443315266487
1,0,fly,500.0,137,0.0,41.76950354609929,29.96111393405601
1,0,fly,500.0,219,0.0,40.792996453900706,29.276945009033422
1,0,fly,1000.0,42,0.0,41.20219098277609,29.41406955736224
1,0,fly,1000.0,137,0.0,40.93458713272543,29.21946985094851
1,1,fly,100.0,219,0.0,1.4507978723404253,1.5380956413730804
1,1,fly,200.0,42,0.0,1.2740628166160082,1.3215193089430894
1,1,fly,200.0,137,0.0,1.2534827760891591,1.316014566395664
1,1,fly,200.0,219,0.0,1.2555091185410336,1.30761630532972
1,1,fly,500.0,137,0.4375,1.0140577507598785,1.0496273712737128
1,1,fly,500.0,219,0.4166666666666667,1.0122213779128673,1.0438544489611563
1,1,fly,1000.0,42,0.9791666666666666,0.8778495440729485,0.8955228093947606
1,1,fly,1000.0,137,1.0,0.8782928064842959,0.9011545844625113
1,1,fly,1000.0,219,1.0,0.8743034447821681,0.8946476964769647
1,1,fly,3000.0,42,1.0,0.742274569402229,0.7554482836495031
1,1,fly,3000.0,137,1.0,0.7462006079027356,0.7610659439927733
1,1,fly,3000.0,219,1.0,0.7417046605876395,0.7577207542908763
1,2,fly,10.0,42,0.0,2.057497467071935,2.2449610433604335
1,2,fly,10.0,137,0.0,2.029445288753799,2.23925869467028
1,2,fly,10.0,219,0.0,1.9984802431610944,2.1856368563685638
1,2,fly,30.0,42,0.0,1.9283814589665653,2.0875112917795846
1,2,fly,30.0,137,0.0,1.9007092198581563,2.082599367660343
1,2,fly,30.0,219,0.0,1.8778495440729486,2.0304313459801264
1,2,fly,100.0,42,0.0,1.6719858156028369,1.779175135501355
1,2,fly,100.0,137,0.0,1.653812056737589,1.7811370822041555
1,2,fly,100.0,219,0.0,1.643806990881459,1.7540932700993677
1,2,fly,200.0,42,0.0,1.4801798378926037,1.552224480578139
1,2,fly,200.0,137,0.0,1.4547239108409322,1.5429793360433603
1,2,fly,200.0,219,0.0,1.4599797365754812,1.5396341463414633
1,2,fly,1000.0,219,0.625,0.9976570415400202,1.0178833559168925
1,2,fly,3000.0,42,1.0,0.7926165146909828,0.8013211382113821
1,2,fly,3000.0,137,1.0,0.7907801418439716,0.8061342592592593
1,2,fly,3000.0,219,1.0,0.7888171225937183,0.801123532068654
1,2,fly,350.0,42,0.0,1.3160460992907803,1.3565097109304427
1,2,fly,350.0,137,0.0,1.2931864235055723,1.3522752935862692
1,2,fly,350.0,219,0.0,1.2943895643363728,1.3440040650406504
1,2,fly,500.0,42,0.0,1.204470618034448,1.232003726287263
1,3,fly,10.0,42,0.0,2.763044579533941,3.0283847109304425
1,3,fly,10.0,137,0.0,2.5723150962512666,2.8379770776874436
1,3,fly,10.0,219,0.0,2.5759245187436677,2.819359756097561
1,3,fly,30.0,42,0.0,4.214982269503547,4.267657520325203
1,2,fly,500.0,137,0.0,1.1871833839918946,1.2336269196025293
1,2,fly,500.0,219,0.0,1.1887031408308004,1.2263860659439927
1,2,fly,1000.0,42,0.4791666666666667,1.0014564336372846,1.0196900406504066
1,2,fly,1000.0,137,0.5208333333333334,0.9984802431610942,1.0249689476061428
1,4,fly,10.0,42,0.0,2.2506965552178317,2.489625677506775
1,4,fly,10.0,137,0.0,2.173632218844985,2.4194472673893404
1,4,fly,10.0,219,0.0,2.121897163120567,2.3288166214995485
1,4,fly,30.0,42,0.0,2.545656028368794,2.799514453477868
1,3,fly,30.0,137,0.0,4.110562310030395,4.183928974706414
1,3,fly,30.0,219,0.0,4.149316109422492,4.222956187895212
1,3,fly,100.0,42,0.0,7.879559270516718,6.823918812104788
1,3,fly,100.0,137,0.0,7.887791286727457,6.858005871725384
1,3,fly,100.0,219,0.0,7.81072695035461,6.76122120596206
1,3,fly,200.0,42,0.0,10.201177811550151,8.29736901535682
1,3,fly,200.0,137,0.0,10.069845491388044,8.19873532068654
1,3,fly,200.0,219,0.0,10.14912613981763,8.260360207768745
1,3,fly,350.0,42,0.0,11.573011651469097,9.105803974706413
1,3,fly,350.0,137,0.0,11.671099290780141,9.212003161698284
1,3,fly,350.0,219,0.0,11.850557244174263,9.333587398373984
1,3,fly,500.0,42,0.0,12.517223910840933,9.735024277326106
1,4,fly,30.0,137,0.0,2.435030395136778,2.6916638437217704
1,4,fly,30.0,219,0.0,2.382408814589666,2.6174627371273713
1,4,fly,100.0,42,0.0,4.3528368794326235,4.350129855465221
1,4,fly,100.0,137,0.0,4.218338399189463,4.23828477868112
1,3,fly,500.0,137,0.0,12.441679331306991,9.686257904245709
1,3,fly,500.0,219,0.0,12.282738095238095,9.570150180668474
1,3,fly,1000.0,42,0.0,13.03837386018237,9.987127371273713
1,3,fly,1000.0,137,0.0,13.151722391084093,10.079635275519422
1,3,fly,1000.0,219,0.0,13.286474164133738,10.180386178861788
1,3,fly,3000.0,42,0.0,13.148682877406282,9.987226174345077
1,3,fly,3000.0,137,0.0,13.571745187436676,10.28784157633243
1,3,fly,3000.0,219,0.0,13.676038500506587,10.367363934056007
1,4,fly,350.0,42,0.0,10.979609929078014,8.960746951219512
1,4,fly,350.0,137,0.0,10.872213779128673,8.886432926829269
1,4,fly,350.0,219,0.0,10.844541540020264,8.8715842366757
1,4,fly,500.0,42,0.0,13.997340425531915,10.956710140018068
1,5,fly,30.0,137,0.0,2.139817629179331,2.369946928635953
1,5,fly,30.0,219,0.0,2.122340425531915,2.337384259259259
1,5,fly,100.0,42,0.0,2.8213652482269502,3.033522470641373
1,5,fly,100.0,137,0.0,2.573961499493415,2.774517276422764
1,4,fly,1000.0,219,0.0,22.525519250253296,16.703223803071364
1,4,fly,3000.0,42,0.0,34.542109929078016,24.69677337398374
1,4,fly,3000.0,137,0.0,33.44813829787234,23.934691169828366
1,4,fly,3000.0,219,0.0,35.32465805471124,25.250395212285458
1,5,fly,100.0,219,0.0,2.560980243161094,2.752343044263776
1,5,fly,200.0,42,0.0,3.686106889564337,3.6908310749774165
1,5,fly,200.0,137,0.0,3.409954407294833,3.433138550135501
1,5,fly,200.0,219,0.0,3.589349037487336,3.5930724932249323
1,5,fly,10.0,42,0.0,2.1736955420466058,2.3904415085817523
1,5,fly,10.0,137,0.0,2.1022669706180346,2.3266429539295395
1,5,fly,10.0,219,0.0,2.0801671732522795,2.283226061427281
1,5,fly,30.0,42,0.0,2.219541540020263,2.4578957768744356
1,4,fly,100.0,219,0.0,4.288753799392097,4.290876242095754
1,4,fly,200.0,42,0.0,7.207066869300912,6.42897470641373
1,4,fly,200.0,137,0.0,7.167743161094225,6.392361111111111
1,4,fly,200.0,219,0.0,7.145706686930091,6.354110207768744
1,4,fly,500.0,137,0.0,13.89906281661601,10.887618563685637
1,4,fly,500.0,219,0.0,14.196238601823708,11.114540989159892
1,4,fly,1000.0,42,0.0,22.12272036474164,16.381958559168925
1,4,fly,1000.0,137,0.0,22.194338905775073,16.44016768292683
1,5,fly,350.0,42,0.0,4.759118541033435,4.412954494128274
1,5,fly,350.0,137,0.0,4.708586626139818,4.391570686540199
1,5,fly,350.0,219,0.0,4.75709219858156,4.418769760614273
1,5,fly,500.0,42,0.0,5.831750253292807,5.167174796747967
1,5,fly,500.0,137,0.0,5.582003546099291,4.999336607949413
1,5,fly,500.0,219,0.0,5.743224417426545,5.118874209575429
1,5,fly,1000.0,42,0.0,7.901405775075989,6.542386517615176
1,5,fly,1000.0,137,0.0,7.756522289766971,6.456004403794038
1,6,fly,100.0,219,0.0,1.5593338399189465,1.6670477642276422
1,6,fly,200.0,42,0.0,1.3835486322188448,1.448904697380307
1,6,fly,200.0,137,0.0,1.3583459979736574,1.4457006549232159
1,6,fly,200.0,219,0.0,1.361322188449848,1.4382480803974707
1,6,fly,30.0,137,0.0,1.8568895643363728,2.0299514453477867
1,6,fly,30.0,219,0.0,1.8383991894630192,1.991601738934056
1,6,fly,100.0,42,0.0,1.5864994934143872,1.6846770551038843
1,6,fly,100.0,137,0.0,1.5610435663627154,1.6851146115627822
1,6,fly,10.0,42,0.0,2.0414133738601827,2.2248616757000903
1,6,fly,10.0,137,0.0,2.023049645390071,2.225609756097561
1,6,fly,10.0,219,0.0,1.991578014184397,2.1774220867208673
1,6,fly,30.0,42,0.0,1.8912107396149949,2.0482300135501355
1,5,fly,1000.0,219,0.0,7.449468085106385,6.212214882565492
1,5,fly,3000.0,42,0.0,10.243541033434651,8.026281616982837
1,5,fly,3000.0,137,0.0,10.147606382978724,7.978122177055104
1,5,fly,3000.0,219,0.0,10.290780141843971,8.07150519421861
1,6,fly,350.0,42,0.0,1.2127026342451874,1.2597109304426377
1,6,fly,350.0,137,0.0,1.1963652482269505,1.257861901535682
1,6,fly,350.0,219,0.0,1.1975050658561297,1.2507763098464317
1,6,fly,500.0,42,0.041666666666666664,1.1042299898682877,1.1441536811201445
1,6,fly,1000.0,219,0.875,0.933890577507599,0.9651225158084914
1,6,fly,3000.0,42,1.0,0.7726063829787235,0.7910315040650406
1,6,fly,3000.0,137,1.0,0.7757725430597772,0.7973690153568203
1,6,fly,3000.0,219,1.0,0.7710233029381967,0.7927817299006323
1,6,fly,500.0,137,0.08333333333333333,1.099354103343465,1.1489809168925023
1,6,fly,500.0,219,0.020833333333333332,1.1006838905775076,1.1410343270099368
1,6,fly,1000.0,42,0.8958333333333334,0.9346504559270518,0.9631464543812105
1,6,fly,1000.0,137,0.8541666666666666,0.938386524822695,0.9715023712737128
1,7,fly,10.0,42,0.0,2.1029635258358663,2.310086382113821
1,7,fly,10.0,137,0.0,2.053001519756839,2.2689278455284554
1,7,fly,10.0,219,0.0,2.037044072948328,2.2357300135501355
1,7,fly,30.0,42,0.0,2.0283054711246202,2.2291102077687444
1,7,fly,30.0,137,0.0,1.9605496453900708,2.154118676603433
1,7,fly,30.0,219,0.0,1.9429457953394123,2.1191847335140017
1,7,fly,100.0,42,0.0,1.8332700101317123,2.002808830171635
1,7,fly,100.0,137,0.0,1.781598277608916,1.9528991644083107
1,7,fly,100.0,219,0.0,1.7512664640324216,1.8961579719963866
1,7,fly,200.0,42,0.0,1.6293059777102332,1.770042908762421
1,7,fly,200.0,137,0.0,1.5738981762917934,1.7278963414634145
1,7,fly,200.0,219,0.0,1.542743161094225,1.6700824299909667
1,7,fly,1000.0,219,0.08333333333333333,1.1008738601823707,1.1874153116531165
1,7,fly,3000.0,42,0.8958333333333334,0.8982396149949342,0.9620031616982837
1,7,fly,3000.0,137,0.9583333333333334,0.8836119554204661,0.9483118789521229
1,7,fly,3000.0,219,0.9166666666666666,0.8851950354609929,0.9512053974706414
1,8,fly,30.0,137,0.0,2.2909701114488352,2.531391147244806
1,8,fly,30.0,219,0.0,2.2472137791286726,2.4670562330623307
1,8,fly,100.0,42,0.0,3.4627659574468086,3.624096657633243
1,8,fly,100.0,137,0.0,3.21878166160081,3.39501467931346
1,8,fly,500.0,137,0.0,8.875443262411347,7.430146228545619
1,8,fly,500.0,219,0.0,8.832826747720363,7.363792908762421
1,8,fly,1000.0,42,0.0,12.521909827760892,9.767742208672086
1,8,fly,1000.0,137,0.0,12.552114994934144,9.801956300813009
1,7,fly,350.0,42,0.0,1.4488348530901725,1.5654076332429991
